"","label","count","pgkb","drugbank"
"2463","(genistein,ampk)",11,0,0
"2464","(pge2,il-1)",638,0,0
"2465","(ara-a,ampk)",5,0,0
"2466","(fk-506,fkbp-12)",15,0,1
"2467","(metformin,oct3)",9,0,0
"2468","(memantine,cholinesterase)",51,0,0
"2469","(melatonin,cry1)",17,0,0
"2470","(pge2,caspase-3)",6,0,0
"2471","(cisplatin,cited2)",9,0,0
"2472","(etoposide,parp)",14,0,0
"2473","(fentanyl,cyp3a)",9,0,0
"2474","(sulindac,beta-catenin)",36,0,0
"2475","(doxorubicin,dnmt1)",11,0,0
"2476","(methotrexate,dhfr)",318,0,1
"2477","(methacholine,gastrin)",20,0,0
"2478","(paclitaxel,caspase-3)",24,0,0
"2479","(fk506,igf-i)",7,0,0
"2480","(cilostazol,ho-1)",11,0,0
"2481","(lidocaine,trpv1)",12,0,0
"2482","(ropivacaine,ml-1)",11,0,0
"2483","(il-2,vegf)",31,0,0
"2484","(cyclosporine,hsp47)",8,0,0
"2485","(antivirals,neuraminidase)",20,0,0
"2486","(noradrenaline,alpha-msh)",5,0,0
"2487","(fluvastatin,pon1)",6,0,0
"2488","(rapamycin,4e-bp1)",97,0,0
"2489","(metformin,pepck)",13,0,0
"2490","(pioglitazone,apoe)",8,0,0
"2491","(cyclosporin,cypa)",48,0,1
"2492","(staurosporine,bcl-2)",40,0,0
"2493","(cyclosporin,g-csf)",5,0,0
"2494","(tacrolimus,cyp3a)",43,0,0
"2495","(vincristine,p-gp)",49,0,0
"2496","(cilostazol,pde4)",5,0,0
"2497","(nelfinavir,vegf)",12,0,0
"2498","(aripiprazole,p-gp)",9,0,0
"2499","(verapamil,gastrin)",8,0,0
"2500","(ru486,gnrh)",10,0,0
"2501","(metformin,pmat)",6,1,0
"2502","(gemcitabine,xiap)",5,0,0
"2503","(ampicillin,acylase)",12,0,0
"2504","(vasopressin,endothelin-1)",30,0,0
"2505","(flurbiprofen,cgrp)",5,0,0
"2506","(genistein,nkcc1)",9,0,0
"2507","(halothane,beta2)",6,0,0
"2508","(cinacalcet,cyp2d6)",6,0,0
"2509","(indomethacin,leukotriene)",59,0,0
"2510","(varenicline,copd)",8,0,0
"2511","(benzbromarone,adiponectin)",6,0,0
"2512","(theophylline,cyp2e1)",9,1,0
"2513","(decitabine,p53r2)",8,0,0
"2514","(aminopterin,dhfr)",7,0,0
"2515","(il-2,il2rg)",9,0,1
"2516","(torcetrapib,cetp)",97,0,0
"2517","(metyrapone,cyp11b1)",6,0,1
"2518","(fenofibrate,apoprotein)",5,0,0
"2519","(colchicine,amyloidosis)",104,0,0
"2520","(gemcitabine,egfr)",44,1,0
"2521","(norepinephrine,bdnf)",7,0,0
"2522","(urokinase,uparap)",10,0,0
"2523","(cisplatin,foxo3a)",15,0,0
"2524","(tolterodine,cyp2d6)",28,1,0
"2525","(gm-csf,cd11c)",41,0,0
"2526","(resveratrol,cyp3a4)",17,0,0
"2527","(gm-csf,cd11b)",35,0,0
"2528","(calcein,p-gp)",32,0,0
"2529","(dexamethasone,irs-1)",23,0,0
"2530","(sorafenib,braf)",28,1,1
"2531","(abciximab,beta3)",7,0,0
"2532","(dexamethasone,bcl-x)",12,0,0
"2533","(il-2,rantes)",18,0,0
"2534","(etoposide,reticulum)",7,0,0
"2535","(celecoxib,e-cadherin)",8,0,0
"2536","(pitavastatin,adiponectin)",9,0,0
"2537","(suramin,il-1)",16,0,0
"2538","(simvastatin,cyp3a4)",51,0,0
"2539","(il-2,il-10)",620,0,0
"2540","(meth,nnos)",19,0,0
"2541","(geldanamycin,hif-1alpha)",12,0,0
"2542","(methimazole,fmo1)",9,0,0
"2543","(il-2,il-13)",66,0,0
"2544","(danazol,escs)",9,0,0
"2545","(il-2,il-16)",10,0,0
"2546","(il-2,il-15)",480,0,0
"2547","(tamoxifen,maspin)",6,0,0
"2548","(prenylamine,calmodulin)",10,0,1
"2549","(glibenclamide,cyp2c9)",15,0,0
"2550","(il-11,il-1)",53,0,0
"2551","(zileuton,5-lox)",21,1,1
"2552","(aripiprazole,drd2)",7,0,1
"2553","(trastuzumab,p27kip1)",11,0,0
"2554","(arsenite,cftr)",5,0,0
"2555","(amitriptyline,cyp2d6)",8,1,0
"2556","(il-2,il-17)",35,0,0
"2557","(sorafenib,tace)",30,0,0
"2558","(il-2,il-18)",70,0,0
"2559","(il-2,il-22)",5,0,0
"2560","(imatinib,hsp90)",6,0,0
"2561","(il-2,il-21)",83,0,0
"2562","(gm-csf,il-1)",374,0,0
"2563","(vasopressin,inos)",6,0,0
"2564","(il-2,il-27)",19,0,0
"2565","(cimetidine,ifn-alpha)",7,0,0
"2566","(chlorpropamide,niddm)",7,0,0
"2567","(il-2,gm-csf)",246,0,0
"2568","(ritonavir,cyp2d6)",5,0,0
"2569","(gm-csf,il-5)",189,0,0
"2570","(simvastatin,ifn-gamma)",7,0,0
"2571","(indacaterol,copd)",101,0,0
"2572","(docetaxel,abcb1)",9,0,0
"2573","(g-csf,psgl-1)",7,0,0
"2574","(olanzapine,ghrelin)",21,0,0
"2575","(amiodarone,cyp2d6)",12,0,0
"2576","(sertraline,cyp2d6)",16,1,0
"2577","(resveratrol,aromatase)",14,0,0
"2578","(genistein,brca1)",22,0,0
"2579","(neratinib,abcb1)",6,0,0
"2580","(etoposide,pc-3)",19,0,0
"2581","(doxorubicin,tgfbeta)",5,0,0
"2582","(ezetimibe,statin)",220,0,0
"2583","(estradiol,dheas)",47,0,0
"2584","(phentolamine,alpha1)",6,0,0
"2585","(pentagastrin,gastrin)",93,0,0
"2586","(sunitinib,hif-1alpha)",7,0,0
"2587","(il-2,ccr6)",5,0,0
"2588","(il-2,ccr5)",25,0,0
"2589","(carbachol,trpc6)",9,0,0
"2590","(carbachol,trpc5)",6,0,0
"2591","(paracetamol,udp-glucuronosyltransferase)",5,0,0
"2592","(oxaliplatin,kras)",9,0,0
"2593","(biguanides,ampk)",13,0,0
"2594","(simvastatin,ecnos)",13,0,0
"2595","(ng-monomethyl-l-arginine,edrf)",26,0,0
"2596","(il-11,nf-kappab)",7,0,0
"2597","(forskolin,mmp-2)",5,0,0
"2598","(vasopressin,inositol)",135,0,0
"2599","(urokinase,u-pa)",180,0,1
"2600","(carbachol,egr-1)",16,0,0
"2601","(papain,neuraminidase)",8,0,0
"2602","(hyaluronan,cd44)",557,0,1
"2603","(piroxicam,cox-1)",12,0,1
"2604","(piroxicam,cox-2)",13,0,1
"2605","(isoflurane,nnos)",9,0,0
"2606","(fludarabine,stat1)",21,0,0
"2607","(atorvastatin,enos)",21,0,0
"2608","(diazepam,cyp2c19)",17,1,0
"2609","(rosiglitazone,nachr)",5,0,0
"2610","(nefazodone,cyp3a4)",13,0,0
"2611","(cisplatin,tnfr1)",5,0,0
"2612","(resveratrol,sir2)",16,0,0
"2613","(donepezil,cholinesterase)",155,0,0
"2614","(atorvastatin,cox-2)",11,0,0
"2615","(vasopressin,atriopeptin)",19,0,0
"2616","(fenoterol,copd)",10,0,0
"2617","(procainamide,napa)",78,0,0
"2618","(aldosterone,phospholipase)",15,0,0
"2619","(cerivastatin,inos)",5,0,0
"2620","(primaquine,methemoglobin)",18,0,0
"2621","(cisplatin,tlr4)",6,0,0
"2622","(varenicline,nachr)",41,0,1
"2623","(trimethoprim,cyp2c8)",7,0,0
"2624","(olanzapine,5-ht2c)",6,0,1
"2625","(curcumin,mrp1)",17,0,0
"2626","(pindolol,5-ht1a)",121,0,1
"2627","(cisplatin,vegf)",15,0,0
"2628","(l-citrulline,nnos)",20,0,1
"2629","(aldosterone,g6pd)",10,0,0
"2630","(dhea,cyp1a1)",10,0,0
"2631","(rapamycin,tsc1)",62,0,0
"2632","(acarbose,niddm)",54,0,0
"2633","(aldosterone,k-ras2a)",8,0,0
"2634","(il-2,hdac1)",7,0,0
"2635","(oxytocin,phospholipase)",29,0,0
"2636","(erythromycin,cyp3a4)",77,1,0
"2637","(verapamil,cyp3a4)",10,1,0
"2638","(pentamidine,herg)",12,1,0
"2639","(pgi2,il-1)",38,0,0
"2640","(dexamethasone,l-pgds)",5,0,0
"2641","(cyclosporin,cd28)",19,1,0
"2642","(tamoxifen,aromatase)",727,0,0
"2643","(curcumin,sult1a1)",5,0,0
"2644","(indinavir,cyp3a4)",11,1,0
"2645","(hyaluronidase,hyal3)",8,0,0
"2646","(hyaluronidase,hyal2)",20,0,0
"2647","(lidocaine,acat)",5,0,0
"2648","(oxaliplatin,survivin)",23,0,0
"2649","(rasagiline,bcl-2)",14,0,1
"2650","(pioglitazone,visfatin)",9,0,0
"2651","(dexamethasone,fasl)",5,0,0
"2652","(lidoflazine,herg)",5,1,0
"2653","(bromocriptine,gnrh)",18,0,0
"2654","(temozolomide,msh6)",11,0,0
"2655","(gm-csf,csf-1)",70,0,0
"2656","(gefitinib,vegf)",12,0,0
"2657","(hemin,cyp1a1)",6,0,0
"2658","(gefitinib,hoct1)",6,0,0
"2659","(rapamycin,p27kip1)",9,0,0
"2660","(roflumilast,copd)",97,0,0
"2661","(losartan,ctgf)",8,0,0
"2662","(finasteride,vegf)",5,0,0
"2663","(propranolol,cyp2d6)",19,1,0
"2664","(forskolin,bfgf)",8,0,0
"2665","(paracetamol,udpgt)",6,1,0
"2666","(forskolin,ap-1)",6,0,0
"2667","(nadh,lambda-crystallin)",14,0,0
"2668","(dicumarol,nqo1)",16,1,1
"2669","(propofol,bcl-2)",7,0,0
"2670","(rofecoxib,cox-1)",29,1,0
"2671","(rofecoxib,cox-2)",365,1,1
"2672","(metformin,caspase-3)",5,0,0
"2673","(cilomilast,copd)",27,0,0
"2674","(hyaluronan,behab)",6,0,0
"2675","(daunorubicin,nfkappab)",5,0,0
"2676","(fluvoxamine,5-ht2c)",15,0,0
"2677","(losartan,jak2)",9,0,0
"2678","(calcitriol,cd14)",11,0,0
"2679","(capsaicin,oxidoreductase)",5,0,0
"2680","(tacrine,cholinesterase)",114,0,1
"2681","(genistein,glut1)",6,0,0
"2682","(atorvastatin,mcp-1)",13,0,0
"2683","(g-csf,cxcr4)",47,0,0
"2684","(etoricoxib,cox-2)",64,1,1
"2685","(cevimeline,aqp5)",15,0,0
"2686","(collagenase,il-1)",157,0,0
"2687","(fentanyl,mir-190)",8,0,0
"2688","(l-dopa,comt)",84,1,0
"2689","(arsenite,arsb)",21,0,0
"2690","(evodiamine,nf-kappab)",6,0,0
"2691","(estradiol,igfbp-3)",10,0,0
"2692","(estradiol,igfbp-4)",6,0,0
"2693","(arsenite,arsa)",38,0,0
"2694","(indomethacin,il-11)",6,0,0
"2695","(estradiol,igfbp-2)",6,0,0
"2696","(troglitazone,cyp3a4)",22,0,0
"2697","(genistein,cyclooxygenase-2)",6,0,0
"2698","(troglitazone,ppar-gamma)",80,0,1
"2699","(tolbutamide,cyp2c9)",93,0,0
"2700","(daunorubicin,igf-i)",5,0,0
"2701","(diazepam,cyp3a4)",11,1,0
"2702","(carnitine,cpt1a)",39,0,1
"2703","(noradrenaline,alpha1)",12,1,1
"2704","(fluvastatin,statin)",34,0,0
"2705","(sunitinib,vegf)",83,1,0
"2706","(genistein,egfr)",17,0,0
"2707","(bevacizumab,vegf)",649,0,1
"2708","(haloperidol,pomc)",11,0,0
"2709","(indomethacin,il-18)",5,0,0
"2710","(carnitine,cpt1b)",11,0,0
"2711","(gm-csf,phospholipase)",16,0,0
"2712","(etoposide,top2)",13,1,1
"2713","(captopril,copd)",9,0,0
"2714","(cisplatin,c-abl)",13,0,0
"2715","(nadh,inha)",21,0,0
"2716","(norepinephrine,lhrh)",32,0,0
"2717","(acetanilide,cyp1a2)",11,0,0
"2718","(glyburide,niddm)",44,0,0
"2719","(dexamethasone,pnmt)",38,0,0
"2720","(cephalexin,mate1)",9,0,0
"2721","(oseltamivir,sialidase)",14,0,1
"2722","(pge2,pghs-2)",74,0,0
"2723","(aldosterone,nf-kappab)",12,0,0
"2724","(alendronate,hips)",12,0,0
"2725","(cisapride,5-ht4)",40,0,1
"2726","(rosiglitazone,vegf)",16,0,0
"2727","(gemfibrozil,ppar-alpha)",11,0,1
"2728","(doxorubicin,nf-kappab)",55,0,0
"2729","(melatonin,beta-endorphin)",28,0,0
"2730","(lovastatin,inos)",7,0,0
"2731","(rosiglitazone,tlr4)",19,0,0
"2732","(ropinirole,zif-268)",5,0,0
"2733","(cyclophosphamide,gm-csf)",47,0,0
"2734","(celecoxib,cyp2c9)",20,0,0
"2735","(gentamicin,megalin)",16,0,1
"2736","(cyclosporine,calmodulin)",8,0,0
"2737","(simvastatin,slco1b1)",14,0,0
"2738","(ctla4ig,apcs)",7,0,0
"2739","(doxorubicin,p-gp)",105,1,0
"2740","(rapamycin,rapa)",35,0,0
"2741","(isoflurane,bace)",12,0,0
"2742","(verapamil,mdr1)",50,0,0
"2743","(aldosterone,p-gp)",9,1,0
"2744","(forskolin,fmlp)",7,0,0
"2745","(analgesics,trpv1)",11,0,0
"2746","(genistein,cyp1a1)",6,0,0
"2747","(tamoxifen,jnk1)",7,0,0
"2748","(cyclosporine,p-gp)",69,0,0
"2749","(artemisinin,cyp2b6)",20,1,0
"2750","(haloperidol,vegf)",5,0,0
"2751","(rosiglitazone,nefa)",8,0,0
"2752","(doxorubicin,caspase-3)",34,0,0
"2753","(glucosamine,inositol)",20,0,0
"2754","(ouabain,nhe3)",5,0,0
"2755","(etomidate,pseudocholinesterase)",8,0,0
"2756","(acenocoumarol,cyp2c9)",37,0,0
"2757","(terfenadine,herg)",24,1,1
"2758","(rosiglitazone,adiponectin)",76,0,0
"2759","(tacrolimus,fsgs)",9,0,0
"2760","(aldosterone,chif)",10,0,0
"2761","(doxorubicin,il-1)",14,0,0
"2762","(telmisartan,enos)",11,0,0
"2763","(cyclosporine,nf-kappab)",5,0,0
"2764","(norepinephrine,slc6a2)",22,0,0
"2765","(ornithine,adometdc)",16,0,0
"2766","(prazosin,vasa)",6,0,0
"2767","(rolipram,pde4b)",10,0,0
"2768","(fasudil,nf-kappab)",5,0,0
"2769","(pitavastatin,statin)",19,0,0
"2770","(gm-csf,apcs)",25,0,0
"2771","(capsaicin,tachykinin)",38,0,0
"2772","(pge2,phospholipase)",152,0,0
"2773","(rosiglitazone,il-10)",11,0,0
"2774","(dapsone,pgd2)",5,0,0
"2775","(arsenite,parp-1)",27,0,0
"2776","(rapamycin,enos)",8,0,0
"2777","(flutamide,gnrh)",16,0,0
"2778","(etodolac,il-1)",12,0,0
"2779","(melatonin,ho-1)",20,0,0
"2780","(hyaluronidase,acrosomal)",16,0,0
"2781","(rapamycin,skp2)",9,0,0
"2782","(n-acetylcysteine,caspase-3)",7,0,0
"2783","(fibrates,apoa-i)",14,0,0
"2784","(sulphonamide,dhps)",5,0,0
"2785","(rapamycin,igf-i)",30,0,0
"2786","(amiodarone,herg)",17,1,1
"2787","(auranofin,nrf2)",6,0,0
"2788","(physostigmine,butyrylcholinesterase)",9,0,0
"2789","(gm-csf,shp-1)",6,0,0
"2790","(cyclosporine,kallikrein)",9,0,0
"2791","(alprenolol,5-ht1a)",9,0,1
"2792","(dhea,sulfatase)",24,0,0
"2793","(acetazolamide,aqp1)",13,0,1
"2794","(risperidone,cyp3a)",10,0,0
"2795","(buspirone,cyp3a4)",8,1,0
"2796","(leflunomide,bcrp)",6,0,0
"2797","(danazol,shbg)",20,0,0
"2798","(cltx,mmp-2)",7,0,0
"2799","(fexofenadine,oatp)",7,0,0
"2800","(sirolimus,mtor)",112,0,1
"2801","(aldosterone,pai-1)",31,0,0
"2802","(mirtazapine,cyp2d)",5,0,0
"2803","(hydralazine,dnmt)",6,0,0
"2804","(vasopressin,avpr2)",50,0,1
"2805","(n-acetylcysteine,nf-kappab)",31,0,0
"2806","(aprotinin,il-10)",6,0,0
"2807","(lumiracoxib,cyclooxygenase-2)",23,0,1
"2808","(curcumin,cftr)",21,0,0
"2809","(dhea,pparalpha)",14,0,0
"2810","(atra,hdac)",10,0,0
"2811","(creatine,myogenin)",18,0,0
"2812","(nifedipine,cyp3a4)",51,0,0
"2813","(glcnac,mgat3)",11,0,0
"2814","(alendronate,pthrp)",6,0,0
"2815","(genistein,ppargamma)",12,0,0
"2816","(atra,chmp1a)",14,0,0
"2817","(fibrates,mdr2)",5,0,0
"2818","(itraconazole,cyp3a)",11,0,0
"2819","(celecoxib,pc-3)",13,0,0
"2820","(calcitriol,osteocalcin)",34,0,0
"2821","(metformin,pai-1)",11,0,0
"2822","(domperidone,nicotinamide)",9,0,0
"2823","(curcumin,bcl-2)",53,0,0
"2824","(estradiol,enos)",31,0,0
"2825","(bortezomib,stat3)",9,0,0
"2826","(corticosteroids,il-1)",28,0,0
"2827","(estradiol,cox-2)",10,0,0
"2828","(pyridoxal,pdxk)",12,0,1
"2829","(lovastatin,egfr)",22,0,0
"2830","(norepinephrine,thermogenin)",6,0,0
"2831","(cimetidine,cyp2d6)",9,0,0
"2832","(trastuzumab,kip1)",14,0,0
"2833","(estradiol,igf-i)",152,0,0
"2834","(pegfilgrastim,g-csf)",36,0,0
"2835","(gp120,scd4)",118,0,0
"2836","(isoflurane,nachr)",12,0,0
"2837","(pegvisomant,igf-i)",111,0,0
"2838","(degarelix,gnrh)",30,0,0
"2839","(genistein,cdk1)",6,0,0
"2840","(clozapine,cyp2d6)",16,1,0
"2841","(indomethacin,vegf)",13,0,0
"2842","(imc-c225,egfr)",26,0,1
"2843","(pyridoxal,pdx1)",9,0,0
"2844","(corticosteroids,p-gp)",19,1,0
"2845","(aldosterone,sgk1)",57,0,0
"2846","(bezafibrate,ppar-alpha)",14,0,1
"2847","(il-2,p70-75)",10,0,1
"2848","(ng-monomethyl-l-arginine,ifn-gamma)",12,0,0
"2849","(dexamethasone,cyp3a)",66,0,0
"2850","(everolimus,cyp3a4)",6,0,0
"2851","(pge2,tgfbeta)",11,0,0
"2852","(indomethacin,calcitonin)",17,0,0
"2853","(valdecoxib,cyclooxygenase-2)",17,1,1
"2854","(melatonin,lhrh)",30,0,0
"2855","(glucosamine,stat3)",5,0,0
"2856","(docetaxel,g-csf)",51,0,0
"2857","(furosemide,kallikrein)",34,0,0
"2858","(cyclosporine,foxp3)",7,0,0
"2859","(sunitinib,gm-csf)",5,0,0
"2860","(lovastatin,ldlr)",7,0,0
"2861","(phosphatidylserine,phospholipase)",41,0,0
"2862","(suramin,ecto-atpase)",7,0,0
"2863","(theophylline,ghrh)",10,0,0
"2864","(creatine,crtr)",20,0,1
"2865","(berberine,adiponectin)",7,0,0
"2866","(simvastatin,klf2)",5,0,0
"2867","(simvastatin,oatp1b1)",5,0,0
"2868","(propranolol,phospholipase)",29,0,0
"2869","(duloxetine,cyp1a2)",13,0,0
"2870","(rapamycin,pmr1)",5,0,0
"2871","(chloramphenicol,mdr1)",19,0,0
"2872","(amitriptyline,p-gp)",5,0,0
"2873","(tacrine,butyrylcholinesterase)",18,0,1
"2874","(imiquimod,tlr7)",44,0,1
"2875","(atra,cd38)",19,0,0
"2876","(simvastatin,lfa-1)",9,0,1
"2877","(atorvastatin,ampk)",6,0,0
"2878","(atra,cd34)",21,0,0
"2879","(curcumin,cop9)",5,0,0
"2880","(ritonavir,p-gp)",37,0,0
"2881","(cisplatin,bcl-2)",152,0,0
"2882","(doxycycline,gdnf)",6,0,0
"2883","(isoproterenol,mcp-1)",7,0,0
"2884","(methoxamine,alpha1)",14,1,0
"2885","(trastuzumab,her-2)",485,1,1
"2886","(dicumarol,dt-diaphorase)",32,1,1
"2887","(estradiol,egfr)",6,0,0
"2888","(cisplatin,msh2)",21,0,0
"2889","(zosuquidar,p-gp)",26,1,0
"2890","(glcnac,lectin)",115,0,0
"2891","(ondansetron,p-gp)",10,1,0
"2892","(triacetyloleandomycin,cyp3a4)",5,0,0
"2893","(dextran,heparan)",24,0,0
"2894","(dhea,dheas)",275,0,0
"2895","(warfarin,cyp3a4)",14,0,0
"2896","(bromocriptine,pomc)",17,0,0
"2897","(oxytocin,lhrh)",13,0,0
"2898","(udenafil,pde5)",8,0,1
"2899","(tetrabenazine,vmat2)",14,0,1
"2900","(rosuvastatin,statin)",102,0,0
"2901","(pioglitazone,pai-1)",7,0,0
"2902","(buserelin,gnrh)",212,0,0
"2903","(il-2,fasl)",32,0,0
"2904","(pegfilgrastim,filgrastim)",139,0,0
"2905","(pemetrexed,egfr)",23,0,0
"2906","(irbesartan,ace2)",5,0,0
"2907","(fluvoxamine,cyp1a2)",62,1,0
"2908","(valdecoxib,cox-2)",49,1,1
"2909","(sulindac,fmo3)",12,0,0
"2910","(forskolin,alpha-msh)",5,0,0
"2911","(bortezomib,skp2)",8,0,0
"2912","(chloramphenicol,reca)",13,0,0
"2913","(indomethacin,mrp1)",14,0,0
"2914","(arsenite,vegf)",15,0,0
"2915","(sr141716,cb1r)",8,0,0
"2916","(maprotiline,herg)",12,0,0
"2917","(sildenafil,pde5)",344,0,1
"2918","(resveratrol,sirt1)",282,0,0
"2919","(imatinib,ifn-alpha)",29,0,0
"2920","(estradiol,stat3)",7,0,0
"2921","(melatonin,mao-b)",9,0,0
"2922","(telmisartan,ppargamma)",63,0,1
"2923","(epirubicin,tace)",18,0,0
"2924","(leflunomide,stat6)",6,0,0
"2925","(melatonin,ins-1)",10,0,0
"2926","(g-csf,interleukin-10)",6,0,0
"2927","(protamine,testis-specific)",12,0,0
"2928","(genistein,mucin)",8,0,0
"2929","(aripiprazole,bdnf)",11,0,0
"2930","(cimetidine,e-selectin)",22,0,0
"2931","(etoposide,nf-kappab)",21,0,0
"2932","(dexamethasone,gm-csf)",66,0,0
"2933","(cysteamine,ghrelin)",9,0,0
"2934","(cisplatin,rhob)",10,0,0
"2935","(alendronate,rankl)",6,0,0
"2936","(digoxin,hif-1)",7,0,0
"2937","(menadione,dt-diaphorase)",36,0,1
"2938","(cisplatin,survivin)",22,0,0
"2939","(dexamethasone,il-13)",8,0,0
"2940","(dexamethasone,il-10)",39,0,0
"2941","(etoposide,p-gp)",22,1,0
"2942","(rapamycin,egfr)",19,0,0
"2943","(losartan,enos)",12,0,0
"2944","(apap,mrp3)",14,0,0
"2945","(atorvastatin,cd40l)",16,0,0
"2946","(escitalopram,cyp2d6)",7,1,0
"2947","(verapamil,fmlp)",7,0,0
"2948","(erlotinib,her2)",13,1,0
"2949","(erlotinib,her1)",5,1,1
"2950","(cetrorelix,gnrh)",108,0,0
"2951","(etoposide,caspase-3)",22,0,0
"2952","(clonidine,pnmt)",8,0,0
"2953","(estradiol,rankl)",8,0,0
"2954","(pioglitazone,sgk1)",10,0,0
"2955","(cyclosporin,cyp3a4)",16,0,0
"2956","(lumiracoxib,cox-2)",43,0,1
"2957","(etodolac,fap-1)",5,0,0
"2958","(estradiol,cyp1a1)",23,0,0
"2959","(bortezomib,amyloidosis)",15,0,0
"2960","(paclitaxel,parp)",12,0,0
"2961","(rabeprazole,gastrin)",7,0,0
"2962","(berberine,pon1)",6,0,0
"2963","(estradiol,cyp1a2)",14,0,0
"2964","(nafarelin,gnrh)",35,0,0
"2965","(paclitaxel,cyp2c8)",59,0,0
"2966","(bleomycin,parp)",7,0,0
"2967","(cisplatin,hipk2)",8,0,0
"2968","(vincristine,traf1)",5,0,0
"2969","(norepinephrine,vasa)",15,0,0
"2970","(mitoxantrone,gm-csf)",11,0,0
"2971","(rapamycin,phas-i)",16,0,0
"2972","(il-11,hsp25)",7,0,0
"2973","(rapamycin,stat3)",16,0,0
"2974","(rifampin,mdr1)",7,1,0
"2975","(physostigmine,cholinesterase)",174,0,0
"2976","(estradiol,inos)",9,0,0
"2977","(thiopentone,ml-1)",20,0,0
"2978","(estradiol,kiss1)",8,0,0
"2979","(topotecan,abcg2)",19,0,0
"2980","(dexamethasone,calcitonin)",26,0,0
"2981","(methylprednisolone,fsgs)",8,0,0
"2982","(mesalazine,pp2a)",7,0,0
"2983","(norepinephrine,kallikrein)",9,0,0
"2984","(raloxifene,mmp-2)",5,0,0
"2985","(lovastatin,p27kip1)",5,0,0
"2986","(atra,klf4)",20,0,0
"2987","(halofantrine,herg)",10,0,1
"2988","(il-2,bcl-2)",78,0,0
"2989","(zileuton,5-lipoxygenase)",90,1,1
"2990","(ara-c,bcrp)",6,0,0
"2991","(hemin,mcp-1)",7,0,0
"2992","(cisplatin,asmase)",7,0,0
"2993","(estradiol,ppargamma)",7,0,0
"2994","(melatonin,caspase-3)",23,0,0
"2995","(etoposide,caspase-7)",5,0,0
"2996","(dexamethasone,vegf)",77,0,0
"2997","(oxytocin,beta-endorphin)",19,0,0
"2998","(mineralocorticoids,sgk1)",14,0,0
"2999","(il-1ra,ifn-gamma)",29,0,0
"3000","(enalapril,vegf)",7,0,0
"3001","(prednisone,copd)",12,0,0
"3002","(vincristine,hsp27)",13,0,0
"3003","(estradiol,resistin)",7,0,0
"3004","(fluvastatin,rhoa)",15,0,0
"3005","(carvedilol,alpha1)",11,0,0
"3006","(n-acetylcysteine,ho-1)",20,0,0
"3007","(estradiol,cyp1b1)",30,0,0
"3008","(melatonin,calmodulin)",66,0,1
"3009","(leflunomide,inos)",6,0,0
"3010","(dexamethasone,tlr2)",7,0,0
"3011","(resveratrol,ap-1)",19,0,0
"3012","(montelukast,inos)",6,0,0
"3013","(saquinavir,cyp3a4)",26,1,0
"3014","(bromperidol,cyp3a4)",12,0,0
"3015","(pge2,icam-1)",39,0,0
"3016","(protamine,vegf)",7,0,0
"3017","(paclitaxel,bcl-xl)",14,0,0
"3018","(dexamethasone,rantes)",12,0,0
"3019","(melatonin,nf-kappab)",31,0,0
"3020","(rofecoxib,cyp1a2)",10,0,0
"3021","(rapamycin,p70s6k1)",9,0,0
"3022","(tamoxifen,med1)",5,0,0
"3023","(sulfadoxine,dhps)",32,0,0
"3024","(metronidazole,cyp3a4)",7,0,0
"3025","(dutasteride,pca3)",7,0,0
"3026","(cyclosporine,cyclophilin)",56,0,1
"3027","(fk506,cd40l)",8,0,0
"3028","(verteporfin,vegf)",5,0,0
"3029","(menadione,oxidoreductase)",22,0,0
"3030","(cisplatin,fasl)",6,0,0
"3031","(hydrocortisone,beta-glucuronidase)",5,0,0
"3032","(goserelin,gnrh)",62,0,0
"3033","(alendronate,fpps)",9,1,1
"3034","(dexamethasone,adiponectin)",15,0,0
"3035","(hyaluronan,rhamm)",43,0,0
"3036","(gp120,cox-2)",8,0,0
"3037","(glucosamine,mucin)",38,0,0
"3038","(entacapone,catechol-o-methyltransferase)",60,0,1
"3039","(pravastatin,enos)",18,0,0
"3040","(rapamycin,inos)",17,0,0
"3041","(etoricoxib,cyclooxygenase-2)",18,1,1
"3042","(pitavastatin,rhoa)",6,0,0
"3043","(sulfasalazine,abcg2)",14,1,0
"3044","(gm-csf,b7-1)",15,0,0
"3045","(ornithine,samdc)",12,0,0
"3046","(oxycodone,cyp3a)",7,0,0
"3047","(sorafenib,stat3)",36,0,0
"3048","(escitalopram,bdnf)",13,1,0
"3049","(paclitaxel,hsp27)",17,0,0
"3050","(mineralocorticoids,kallikrein)",8,0,0
"3051","(rofecoxib,cyclooxygenase-2)",99,1,1
"3052","(glucosamine,furin)",6,0,0
"3053","(plx4032,b-raf)",9,0,0
"3054","(gm-csf,mt1-mmp)",7,0,0
"3055","(celecoxib,hoat3)",5,0,0
"3056","(adomet,prmt1)",7,0,0
"3057","(atra,g-csf)",51,0,0
"3058","(noradrenaline,icat)",6,0,0
"3059","(acarbose,alpha-amylase)",43,0,1
"3060","(pge2,hsp27)",9,0,0
"3061","(metronidazole,oxidoreductase)",23,0,0
"3062","(rituximab,fcgr3a)",10,1,1
"3063","(dexamethasone,pomc)",29,0,0
"3064","(ipratropium,copd)",107,0,0
"3065","(atra,cyp26a1)",17,0,0
"3066","(ouabain,phospholipase)",15,0,0
"3067","(dicumarol,oxidoreductase)",20,0,0
